epoch,ts,temperature_c,temperature_f,humidity_pct,pressure_station_mbar,pressure_sealevel_mbar,dew_point_c,heat_index_c,wu_status
1788378320,2026-09-02T20:45:20+0100,19.54,67.17,79.12,1001.45,1007.3,15.8,19.5,success
1788378621,2026-09-02T20:50:21+0100,19.44,66.99,79.21,1001.61,1007.47,15.7,19.4,success
1788378921,2026-09-02T20:55:21+0100,19.33,66.79,78.92,1001.73,1007.59,15.6,19.3,success
1788379223,2026-09-02T21:00:23+0100,19.24,66.63,78.99,1001.76,1007.62,15.5,19.2,success
1788379523,2026-09-02T21:05:23+0100,19.11,66.4,79.34,1001.59,1007.45,15.4,19.1,success
1788379820,2026-09-02T21:10:20+0100,18.94,66.09,79.65,1001.62,1007.48,15.3,18.9,success
1788380121,2026-09-02T21:15:21+0100,18.84,65.91,79.88,1001.69,1007.55,15.3,18.8,success
1788380426,2026-09-02T21:20:26+0100,18.82,65.88,79.66,1001.81,1007.68,15.2,18.8,success
1788380724,2026-09-02T21:25:24+0100,18.78,65.8,79.5,1001.83,1007.7,15.2,18.8,success
1788381033,2026-09-02T21:30:33+0100,18.78,65.8,79.55,1001.72,1007.59,15.2,18.8,success
1788381319,2026-09-02T21:35:19+0100,18.73,65.71,79.86,1001.73,1007.61,15.2,18.7,success
1788381625,2026-09-02T21:40:25+0100,18.58,65.44,80.23,1001.66,1007.53,15.1,18.6,success
1788381924,2026-09-02T21:45:24+0100,18.52,65.34,80.69,1001.61,1007.49,15.1,18.5,success
1788382219,2026-09-02T21:50:19+0100,18.37,65.07,81.26,1001.68,1007.56,15.1,18.4,success
1788382520,2026-09-02T21:55:20+0100,18.32,64.98,81.53,1001.75,1007.63,15.1,18.3,success
1788382821,2026-09-02T22:00:21+0100,18.28,64.9,81.31,1001.72,1007.6,15.0,18.3,success
1788383124,2026-09-02T22:05:24+0100,18.24,64.83,81.23,1001.79,1007.67,15.0,18.2,success
1788383420,2026-09-02T22:10:20+0100,18.2,64.76,81.22,1002.0,1007.89,14.9,18.2,success
1788383720,2026-09-02T22:15:20+0100,18.25,64.85,81.02,1002.08,1007.96,14.9,18.2,success
1788384027,2026-09-02T22:20:27+0100,18.17,64.71,81.33,1002.05,1007.93,14.9,18.2,success
1788384339,2026-09-02T22:25:39+0100,18.12,64.62,81.24,1002.02,1007.9,14.9,18.1,success
1788384662,2026-09-02T22:31:02+0100,18.02,64.44,81.48,1002.19,1008.08,14.8,18.0,success
1788384920,2026-09-02T22:35:20+0100,18.04,64.47,81.43,1002.13,1008.01,14.8,18.0,success
1788385231,2026-09-02T22:40:31+0100,18.07,64.53,81.28,1002.1,1007.99,14.8,18.1,success
1788385529,2026-09-02T22:45:29+0100,18.04,64.47,81.42,1002.18,1008.06,14.8,18.0,success
1788385823,2026-09-02T22:50:23+0100,18.03,64.45,81.73,1002.21,1008.1,14.9,18.0,success
1788386133,2026-09-02T22:55:33+0100,18.1,64.58,81.34,1002.38,1008.27,14.9,18.1,success
1788386435,2026-09-02T23:00:35+0100,18.07,64.53,81.6,1002.3,1008.19,14.9,18.1,success
1788386727,2026-09-02T23:05:27+0100,18.07,64.53,81.21,1002.19,1008.08,14.8,18.1,success
1788387020,2026-09-02T23:10:20+0100,18.17,64.71,80.95,1002.32,1008.2,14.8,18.2,success
1788387322,2026-09-02T23:15:22+0100,18.18,64.72,81.02,1002.5,1008.39,14.9,18.2,success
1788387623,2026-09-02T23:20:23+0100,18.25,64.85,80.46,1002.27,1008.15,14.8,18.2,success
1788387937,2026-09-02T23:25:37+0100,18.26,64.87,80.63,1002.4,1008.28,14.9,18.3,success
1788388238,2026-09-02T23:30:38+0100,18.21,64.78,80.82,1002.43,1008.31,14.9,18.2,success
1788388519,2026-09-02T23:35:19+0100,18.2,64.76,80.89,1002.49,1008.37,14.9,18.2,success
1788388828,2026-09-02T23:40:28+0100,18.18,64.72,80.48,1002.36,1008.24,14.8,18.2,success
1788389124,2026-09-02T23:45:24+0100,18.05,64.49,80.06,1002.36,1008.25,14.6,18.1,success
1788389428,2026-09-02T23:50:28+0100,18.08,64.54,79.43,1002.51,1008.4,14.5,18.1,success
1788389737,2026-09-02T23:55:37+0100,18.08,64.54,79.46,1002.51,1008.4,14.5,18.1,success
1788390025,2026-09-03T00:00:25+0100,18.03,64.45,77.86,1002.49,1008.38,14.1,18.0,success
1788390320,2026-09-03T00:05:20+0100,17.88,64.18,78.0,1002.56,1008.45,14.0,17.9,success
1788390620,2026-09-03T00:10:20+0100,17.71,63.88,78.48,1002.49,1008.38,13.9,17.7,success
1788390923,2026-09-03T00:15:23+0100,17.6,63.68,78.81,1002.72,1008.62,13.9,17.6,success
1788391223,2026-09-03T00:20:23+0100,17.44,63.39,79.11,1002.68,1008.58,13.8,17.4,success
1788391529,2026-09-03T00:25:29+0100,17.31,63.16,79.02,1002.68,1008.58,13.6,17.3,success
1788391824,2026-09-03T00:30:24+0100,17.27,63.09,79.15,1002.89,1008.8,13.6,17.3,success
1788392138,2026-09-03T00:35:38+0100,17.19,62.94,79.15,1002.79,1008.7,13.5,17.2,success
1788392485,2026-09-03T00:41:25+0100,17.13,62.83,78.54,1002.78,1008.69,13.4,17.1,success
1788392738,2026-09-03T00:45:38+0100,17.17,62.91,78.48,1002.98,1008.89,13.4,17.2,success
1788393028,2026-09-03T00:50:28+0100,17.21,62.98,78.77,1002.94,1008.85,13.5,17.2,success
1788393319,2026-09-03T00:55:19+0100,17.21,62.98,78.79,1002.91,1008.81,13.5,17.2,success
1788393629,2026-09-03T01:00:29+0100,17.24,63.03,78.53,1002.76,1008.66,13.5,17.2,success
1788393956,2026-09-03T01:05:56+0100,17.22,63.0,78.65,1002.96,1008.87,13.5,17.2,success
1788394231,2026-09-03T01:10:31+0100,17.13,62.83,78.83,1002.98,1008.89,13.4,17.1,success
1788394520,2026-09-03T01:15:20+0100,17.07,62.73,79.0,1003.09,1009.0,13.4,17.1,success
1788394823,2026-09-03T01:20:23+0100,16.95,62.51,79.28,1003.16,1009.08,13.3,16.9,success
1788395124,2026-09-03T01:25:24+0100,16.86,62.35,79.54,1003.11,1009.02,13.3,16.9,success
1788395420,2026-09-03T01:30:20+0100,16.81,62.26,79.61,1003.03,1008.95,13.3,16.8,success
1788395728,2026-09-03T01:35:28+0100,16.77,62.19,79.55,1003.07,1008.99,13.2,16.8,success
1788396018,2026-09-03T01:40:18+0100,16.75,62.15,79.78,1003.14,1009.06,13.2,16.8,success
1788396321,2026-09-03T01:45:21+0100,16.68,62.02,80.54,1003.17,1009.09,13.3,16.7,success
1788396629,2026-09-03T01:50:29+0100,16.59,61.86,80.77,1003.13,1009.05,13.3,16.6,success
1788396925,2026-09-03T01:55:25+0100,16.64,61.95,80.77,1003.06,1008.98,13.3,16.6,success
1788397224,2026-09-03T02:00:24+0100,16.67,62.01,81.1,1003.03,1008.95,13.4,16.7,success
1788397526,2026-09-03T02:05:26+0100,16.7,62.06,81.41,1003.03,1008.95,13.5,16.7,success
1788397824,2026-09-03T02:10:24+0100,16.77,62.19,81.3,1002.85,1008.77,13.5,16.8,success
1788398124,2026-09-03T02:15:24+0100,16.71,62.08,81.2,1002.89,1008.81,13.5,16.7,success
1788398419,2026-09-03T02:20:19+0100,16.68,62.02,81.35,1002.91,1008.83,13.5,16.7,success
1788398726,2026-09-03T02:25:26+0100,16.65,61.97,81.34,1003.01,1008.93,13.4,16.6,success
1788399026,2026-09-03T02:30:26+0100,16.66,61.99,81.15,1003.14,1009.06,13.4,16.7,success
1788399332,2026-09-03T02:35:32+0100,16.68,62.02,80.81,1003.01,1008.93,13.4,16.7,success
1788399630,2026-09-03T02:40:30+0100,16.7,62.06,80.43,1003.02,1008.94,13.3,16.7,success
1788399923,2026-09-03T02:45:23+0100,16.68,62.02,80.42,1003.03,1008.95,13.3,16.7,success
1788400218,2026-09-03T02:50:18+0100,16.75,62.15,79.96,1003.03,1008.95,13.3,16.8,success
1788400520,2026-09-03T02:55:20+0100,16.74,62.13,80.12,1003.0,1008.92,13.3,16.7,success
1788400820,2026-09-03T03:00:20+0100,16.74,62.13,79.94,1002.95,1008.87,13.3,16.7,success
1788401122,2026-09-03T03:05:22+0100,16.78,62.2,79.64,1002.96,1008.87,13.2,16.8,success
1788401421,2026-09-03T03:10:21+0100,16.83,62.29,79.33,1002.84,1008.76,13.2,16.8,success
1788401733,2026-09-03T03:15:33+0100,16.85,62.33,79.14,1002.96,1008.88,13.2,16.9,success
1788402028,2026-09-03T03:20:28+0100,16.84,62.31,79.4,1003.16,1009.08,13.3,16.8,success
1788402321,2026-09-03T03:25:21+0100,16.83,62.29,79.33,1003.18,1009.1,13.2,16.8,success
1788402622,2026-09-03T03:30:22+0100,16.79,62.22,79.15,1003.02,1008.94,13.2,16.8,success
1788402919,2026-09-03T03:35:19+0100,16.75,62.15,79.05,1003.03,1008.95,13.1,16.8,success
1788403224,2026-09-03T03:40:24+0100,16.72,62.1,78.83,1003.23,1009.15,13.0,16.7,success
1788403521,2026-09-03T03:45:21+0100,16.71,62.08,78.76,1003.32,1009.25,13.0,16.7,success
1788403826,2026-09-03T03:50:26+0100,16.7,62.06,78.78,1003.36,1009.28,13.0,16.7,success
1788404119,2026-09-03T03:55:19+0100,16.67,62.01,79.01,1003.53,1009.45,13.0,16.7,success
1788404419,2026-09-03T04:00:19+0100,16.68,62.02,78.01,1003.39,1009.31,12.8,16.7,success
1788404731,2026-09-03T04:05:31+0100,16.68,62.02,78.01,1003.34,1009.26,12.8,16.7,success
1788405021,2026-09-03T04:10:21+0100,16.62,61.92,77.79,1003.19,1009.11,12.7,16.6,success
1788405326,2026-09-03T04:15:26+0100,16.62,61.92,77.0,1003.38,1009.31,12.6,16.6,success
1788405623,2026-09-03T04:20:23+0100,16.62,61.92,77.01,1003.43,1009.36,12.6,16.6,success
1788405924,2026-09-03T04:25:24+0100,16.61,61.9,77.01,1003.54,1009.47,12.6,16.6,success
1788406259,2026-09-03T04:30:59+0100,16.6,61.88,77.43,1003.59,1009.51,12.6,16.6,success
1788406520,2026-09-03T04:35:20+0100,16.58,61.84,77.54,1003.61,1009.53,12.6,16.6,success
1788406820,2026-09-03T04:40:20+0100,16.54,61.77,77.87,1003.7,1009.63,12.7,16.5,success
1788407121,2026-09-03T04:45:21+0100,16.53,61.75,77.92,1003.61,1009.54,12.7,16.5,success
1788407424,2026-09-03T04:50:24+0100,16.48,61.66,78.07,1003.62,1009.55,12.6,16.5,success
1788407774,2026-09-03T04:56:14+0100,16.45,61.61,78.02,1003.58,1009.5,12.6,16.4,success
1788408025,2026-09-03T05:00:25+0100,16.41,61.54,78.06,1003.59,1009.52,12.6,16.4,success
1788408321,2026-09-03T05:05:21+0100,16.47,61.65,77.73,1003.76,1009.69,12.6,16.5,success
1788408674,2026-09-03T05:11:14+0100,16.44,61.59,77.56,1003.46,1009.38,12.5,16.4,success
1788408922,2026-09-03T05:15:22+0100,16.42,61.56,77.82,1003.46,1009.39,12.5,16.4,success
1788409224,2026-09-03T05:20:24+0100,16.25,61.25,78.38,1003.53,1009.46,12.5,16.2,success
1788409525,2026-09-03T05:25:25+0100,16.22,61.2,78.24,1003.53,1009.46,12.4,16.2,success
1788409829,2026-09-03T05:30:29+0100,16.27,61.29,78.0,1003.47,1009.4,12.4,16.3,success
1788410120,2026-09-03T05:35:20+0100,16.2,61.16,78.31,1003.52,1009.46,12.4,16.2,success
1788410419,2026-09-03T05:40:19+0100,16.16,61.09,79.05,1003.56,1009.49,12.5,16.2,success
1788410723,2026-09-03T05:45:23+0100,16.15,61.07,78.34,1003.46,1009.39,12.4,16.1,success
1788411022,2026-09-03T05:50:22+0100,16.14,61.05,79.26,1003.46,1009.4,12.5,16.1,success
1788411322,2026-09-03T05:55:22+0100,16.11,61.0,79.12,1003.69,1009.62,12.5,16.1,success
1788411623,2026-09-03T06:00:23+0100,16.03,60.85,79.98,1003.64,1009.58,12.6,16.0,success
1788411929,2026-09-03T06:05:29+0100,16.01,60.82,80.24,1003.74,1009.68,12.6,16.0,success
1788412220,2026-09-03T06:10:20+0100,16.03,60.85,80.06,1003.68,1009.62,12.6,16.0,success
1788412525,2026-09-03T06:15:25+0100,16.03,60.85,80.03,1003.69,1009.63,12.6,16.0,success
1788412823,2026-09-03T06:20:23+0100,16.05,60.89,80.15,1003.75,1009.69,12.6,16.1,success
1788413121,2026-09-03T06:25:21+0100,15.99,60.78,80.63,1004.0,1009.94,12.7,16.0,success
1788413419,2026-09-03T06:30:19+0100,15.94,60.69,80.93,1003.95,1009.89,12.7,15.9,success
1788413736,2026-09-03T06:35:36+0100,15.87,60.57,81.2,1003.84,1009.78,12.7,15.9,success
1788414027,2026-09-03T06:40:27+0100,15.73,60.31,81.7,1004.13,1010.08,12.6,15.7,success
1788414321,2026-09-03T06:45:21+0100,15.68,60.22,82.72,1004.24,1010.18,12.7,15.7,success
1788414626,2026-09-03T06:50:26+0100,15.72,60.3,82.79,1004.17,1010.12,12.8,15.7,success
1788414930,2026-09-03T06:55:30+0100,15.79,60.42,82.55,1004.25,1010.19,12.8,15.8,success
1788415223,2026-09-03T07:00:23+0100,15.84,60.51,82.45,1004.29,1010.24,12.9,15.8,success
1788415525,2026-09-03T07:05:25+0100,15.92,60.66,82.43,1004.41,1010.36,12.9,15.9,success
1788415819,2026-09-03T07:10:19+0100,15.97,60.75,82.34,1004.3,1010.24,13.0,16.0,success
1788416127,2026-09-03T07:15:27+0100,16.0,60.8,82.16,1004.41,1010.36,13.0,16.0,success
1788416419,2026-09-03T07:20:19+0100,16.04,60.87,82.18,1004.39,1010.33,13.0,16.0,success
1788416719,2026-09-03T07:25:19+0100,16.09,60.96,82.13,1004.39,1010.33,13.0,16.1,success
1788417021,2026-09-03T07:30:21+0100,16.2,61.16,82.4,1004.52,1010.46,13.2,16.2,success
1788417318,2026-09-03T07:35:18+0100,16.26,61.27,82.1,1004.45,1010.39,13.2,16.3,success
1788417619,2026-09-03T07:40:19+0100,16.34,61.41,82.28,1004.45,1010.39,13.3,16.3,success
1788417922,2026-09-03T07:45:22+0100,16.45,61.61,81.9,1004.26,1010.19,13.3,16.4,success
1788418221,2026-09-03T07:50:21+0100,16.51,61.72,81.77,1004.27,1010.21,13.4,16.5,success
1788418520,2026-09-03T07:55:20+0100,16.61,61.9,81.36,1004.44,1010.37,13.4,16.6,success
1788418820,2026-09-03T08:00:20+0100,16.66,61.99,81.48,1004.38,1010.31,13.5,16.7,success
1788419121,2026-09-03T08:05:21+0100,16.72,62.1,81.24,1004.5,1010.43,13.5,16.7,success
1788419423,2026-09-03T08:10:23+0100,16.79,62.22,81.37,1004.58,1010.51,13.6,16.8,success
1788419722,2026-09-03T08:15:22+0100,16.79,62.22,81.38,1004.6,1010.53,13.6,16.8,success
1788420019,2026-09-03T08:20:19+0100,16.93,62.47,81.24,1004.55,1010.48,13.7,16.9,success
1788420321,2026-09-03T08:25:21+0100,17.02,62.64,81.11,1004.5,1010.43,13.8,17.0,success
1788420624,2026-09-03T08:30:24+0100,17.11,62.8,80.71,1004.49,1010.41,13.8,17.1,success
1788420925,2026-09-03T08:35:25+0100,17.1,62.78,80.49,1004.47,1010.39,13.7,17.1,success
1788421219,2026-09-03T08:40:19+0100,17.19,62.94,80.27,1004.36,1010.28,13.8,17.2,success
1788421523,2026-09-03T08:45:23+0100,17.26,63.07,80.2,1004.54,1010.46,13.8,17.3,success
1788421879,2026-09-03T08:51:19+0100,17.34,63.21,80.35,1004.53,1010.44,13.9,17.3,success
1788422119,2026-09-03T08:55:19+0100,17.42,63.36,80.16,1004.46,1010.37,14.0,17.4,success
1788422422,2026-09-03T09:00:22+0100,17.44,63.39,79.74,1004.49,1010.41,13.9,17.4,success
1788422718,2026-09-03T09:05:18+0100,17.47,63.45,79.71,1004.45,1010.36,13.9,17.5,success
1788423028,2026-09-03T09:10:28+0100,17.55,63.59,79.46,1004.46,1010.37,14.0,17.6,success
1788423327,2026-09-03T09:15:27+0100,17.62,63.72,79.35,1004.44,1010.35,14.0,17.6,success
1788423619,2026-09-03T09:20:19+0100,17.69,63.84,79.23,1004.49,1010.4,14.0,17.7,success
1788423920,2026-09-03T09:25:20+0100,17.76,63.97,78.61,1004.48,1010.39,14.0,17.8,success
1788424225,2026-09-03T09:30:25+0100,17.91,64.24,78.25,1004.41,1010.31,14.1,17.9,success
1788424523,2026-09-03T09:35:23+0100,17.99,64.38,78.05,1004.38,1010.29,14.1,18.0,success
1788424828,2026-09-03T09:40:28+0100,18.11,64.6,77.58,1004.27,1010.17,14.1,18.1,success
1788425128,2026-09-03T09:45:28+0100,18.2,64.76,77.75,1004.21,1010.11,14.3,18.2,success
1788425420,2026-09-03T09:50:20+0100,18.24,64.83,77.44,1004.37,1010.26,14.2,18.2,success
1788425721,2026-09-03T09:55:21+0100,18.42,65.16,77.7,1004.42,1010.31,14.5,18.4,success
1788426055,2026-09-03T10:00:55+0100,18.56,65.41,77.32,1004.36,1010.25,14.5,18.6,success
1788426328,2026-09-03T10:05:28+0100,18.51,65.32,77.37,1004.2,1010.09,14.5,18.5,success
1788426620,2026-09-03T10:10:20+0100,18.69,65.64,76.86,1004.43,1010.32,14.5,18.7,success
1788426921,2026-09-03T10:15:21+0100,18.85,65.93,76.35,1004.17,1010.05,14.6,18.9,success
1788427227,2026-09-03T10:20:27+0100,19.05,66.29,75.67,1004.28,1010.16,14.7,19.1,success
1788427528,2026-09-03T10:25:28+0100,18.97,66.15,75.38,1004.22,1010.1,14.5,19.0,success
1788427824,2026-09-03T10:30:24+0100,19.11,66.4,75.52,1004.47,1010.35,14.7,19.1,success
1788428121,2026-09-03T10:35:21+0100,19.21,66.58,74.95,1004.42,1010.29,14.7,19.2,success
1788428428,2026-09-03T10:40:28+0100,19.32,66.78,74.14,1004.41,1010.29,14.6,19.3,success
1788428722,2026-09-03T10:45:22+0100,19.3,66.74,74.41,1004.34,1010.22,14.6,19.3,success
1788429036,2026-09-03T10:50:36+0100,19.41,66.94,73.61,1004.27,1010.15,14.6,19.4,success
1788429320,2026-09-03T10:55:20+0100,19.76,67.57,73.41,1004.16,1010.03,14.9,19.8,success
1788429619,2026-09-03T11:00:19+0100,19.8,67.64,72.73,1004.17,1010.03,14.8,19.8,success
1788429924,2026-09-03T11:05:24+0100,20.08,68.14,72.8,1004.1,1009.95,15.0,20.1,success
1788430221,2026-09-03T11:10:21+0100,20.09,68.16,72.45,1003.99,1009.84,15.0,20.1,success
1788430523,2026-09-03T11:15:23+0100,20.06,68.11,72.37,1003.93,1009.79,14.9,20.1,success
1788430822,2026-09-03T11:20:22+0100,20.05,68.09,72.9,1003.93,1009.79,15.0,20.1,success
1788431119,2026-09-03T11:25:19+0100,19.99,67.98,73.13,1003.93,1009.79,15.0,20.0,success
1788431426,2026-09-03T11:30:26+0100,20.59,69.06,72.6,1003.97,1009.81,15.5,20.6,success
1788431722,2026-09-03T11:35:22+0100,20.56,69.01,71.71,1003.91,1009.76,15.3,20.6,success
1788432021,2026-09-03T11:40:21+0100,20.7,69.26,71.74,1003.8,1009.64,15.4,20.7,success
1788432320,2026-09-03T11:45:20+0100,21.07,69.93,70.7,1003.8,1009.64,15.5,21.1,success
1788432625,2026-09-03T11:50:25+0100,21.07,69.93,70.53,1003.78,1009.61,15.5,21.1,success
1788432934,2026-09-03T11:55:34+0100,20.74,69.33,70.42,1003.77,1009.62,15.2,20.7,success
1788433222,2026-09-03T12:00:22+0100,20.52,68.94,70.63,1003.63,1009.48,15.0,20.5,success
1788433536,2026-09-03T12:05:36+0100,20.33,68.59,70.98,1003.65,1009.5,14.9,20.3,success
1788433822,2026-09-03T12:10:22+0100,20.2,68.36,70.67,1003.79,1009.65,14.7,20.2,success
1788434123,2026-09-03T12:15:23+0100,20.09,68.16,71.07,1003.69,1009.55,14.7,20.1,success
1788434432,2026-09-03T12:20:32+0100,20.24,68.43,71.37,1003.7,1009.55,14.9,20.2,success
1788434720,2026-09-03T12:25:20+0100,20.33,68.59,72.2,1003.47,1009.32,15.2,20.3,success
1788435035,2026-09-03T12:30:35+0100,20.42,68.76,71.1,1003.38,1009.23,15.0,20.4,success
1788435325,2026-09-03T12:35:25+0100,20.33,68.59,71.38,1003.43,1009.28,15.0,20.3,success
1788435621,2026-09-03T12:40:21+0100,20.24,68.43,71.66,1003.39,1009.24,15.0,20.2,success
1788435928,2026-09-03T12:45:28+0100,20.34,68.61,70.26,1003.53,1009.38,14.7,20.3,success
1788436222,2026-09-03T12:50:22+0100,20.44,68.79,70.74,1003.62,1009.46,14.9,20.4,success
1788436522,2026-09-03T12:55:22+0100,20.82,69.48,69.58,1003.58,1009.42,15.1,20.8,success
1788436821,2026-09-03T13:00:21+0100,20.96,69.73,70.07,1003.42,1009.26,15.3,21.0,success
1788437119,2026-09-03T13:05:19+0100,21.27,70.29,69.0,1003.53,1009.37,15.4,21.3,success
1788437420,2026-09-03T13:10:20+0100,21.4,70.52,68.4,1003.22,1009.04,15.3,21.4,success
1788437725,2026-09-03T13:15:25+0100,21.44,70.59,67.52,1003.27,1009.09,15.2,21.4,success
1788438025,2026-09-03T13:20:25+0100,21.59,70.86,67.5,1003.11,1008.93,15.3,21.6,success
1788438325,2026-09-03T13:25:25+0100,21.62,70.92,66.39,1003.42,1009.24,15.1,21.6,success
1788438619,2026-09-03T13:30:19+0100,21.6,70.88,66.97,1003.5,1009.32,15.2,21.6,success
1788438918,2026-09-03T13:35:18+0100,21.48,70.66,67.0,1003.36,1009.18,15.1,21.5,success
1788439219,2026-09-03T13:40:19+0100,21.66,70.99,65.35,1003.19,1009.01,14.9,21.7,success
1788439522,2026-09-03T13:45:22+0100,21.71,71.08,65.21,1003.14,1008.96,14.9,21.7,success
1788439818,2026-09-03T13:50:18+0100,21.66,70.99,64.64,1003.08,1008.9,14.7,21.7,success
1788440120,2026-09-03T13:55:20+0100,21.63,70.93,64.84,1003.0,1008.82,14.7,21.6,success
1788440418,2026-09-03T14:00:18+0100,21.8,71.24,64.08,1002.86,1008.68,14.7,21.8,success
1788440725,2026-09-03T14:05:25+0100,21.78,71.2,64.84,1002.8,1008.62,14.9,21.8,success
1788441019,2026-09-03T14:10:19+0100,21.76,71.17,64.7,1002.86,1008.68,14.8,21.8,success
1788441327,2026-09-03T14:15:27+0100,21.49,70.68,65.56,1003.03,1008.86,14.8,21.5,success
1788441625,2026-09-03T14:20:25+0100,21.44,70.59,64.63,1002.95,1008.78,14.5,21.4,success
1788441934,2026-09-03T14:25:34+0100,21.54,70.77,64.06,1002.96,1008.79,14.5,21.5,success
1788442218,2026-09-03T14:30:18+0100,21.64,70.95,64.4,1003.02,1008.84,14.6,21.6,success
1788442538,2026-09-03T14:35:38+0100,21.91,71.44,63.6,1003.07,1008.89,14.7,21.9,success
1788442817,2026-09-03T14:40:17+0100,21.84,71.31,63.36,1003.37,1009.19,14.6,21.8,success
1788443122,2026-09-03T14:45:22+0100,21.91,71.44,63.62,1003.26,1009.07,14.7,21.9,success
1788443418,2026-09-03T14:50:18+0100,21.96,71.53,64.36,1003.37,1009.19,14.9,22.0,success
1788443717,2026-09-03T14:55:17+0100,21.89,71.4,63.39,1003.24,1009.05,14.6,21.9,success
1788444017,2026-09-03T15:00:17+0100,21.52,70.74,63.27,1003.52,1009.35,14.2,21.5,success
1788444319,2026-09-03T15:05:19+0100,21.58,70.84,63.93,1003.52,1009.34,14.5,21.6,success
1788444621,2026-09-03T15:10:21+0100,21.78,71.2,63.72,1002.88,1008.7,14.6,21.8,success
1788444941,2026-09-03T15:15:41+0100,21.98,71.56,63.92,1002.67,1008.48,14.8,22.0,success
1788445261,2026-09-03T15:21:01+0100,21.65,70.97,64.95,1002.75,1008.57,14.8,21.6,success
1788445520,2026-09-03T15:25:20+0100,21.67,71.01,65.17,1002.98,1008.8,14.8,21.7,success
1788445819,2026-09-03T15:30:19+0100,21.68,71.02,65.44,1003.03,1008.85,14.9,21.7,success
1788446123,2026-09-03T15:35:23+0100,21.68,71.02,65.35,1002.98,1008.8,14.9,21.7,success
1788446419,2026-09-03T15:40:19+0100,21.75,71.15,66.19,1002.84,1008.65,15.2,21.8,success
1788446718,2026-09-03T15:45:18+0100,21.77,71.19,66.07,1002.88,1008.7,15.2,21.8,success
1788447017,2026-09-03T15:50:17+0100,21.72,71.1,66.26,1003.03,1008.85,15.2,21.7,success
1788447318,2026-09-03T15:55:18+0100,21.63,70.93,66.47,1003.02,1008.84,15.1,21.6,success
1788447619,2026-09-03T16:00:19+0100,21.36,70.45,66.41,1003.12,1008.94,14.8,21.4,success
1788447927,2026-09-03T16:05:27+0100,21.16,70.09,67.55,1003.04,1008.87,14.9,21.2,success
1788448225,2026-09-03T16:10:25+0100,20.9,69.62,68.37,1003.13,1008.97,14.9,20.9,success
1788448518,2026-09-03T16:15:18+0100,20.65,69.17,69.18,1003.02,1008.87,14.8,20.6,success
1788448831,2026-09-03T16:20:31+0100,20.5,68.9,69.41,1003.07,1008.92,14.7,20.5,success
1788449123,2026-09-03T16:25:23+0100,20.41,68.74,69.82,1002.92,1008.76,14.7,20.4,success
1788449419,2026-09-03T16:30:19+0100,20.33,68.59,70.79,1002.84,1008.69,14.9,20.3,success
1788449721,2026-09-03T16:35:21+0100,20.22,68.4,71.45,1003.16,1009.01,14.9,20.2,success
1788450020,2026-09-03T16:40:20+0100,20.07,68.13,71.17,1003.22,1009.08,14.7,20.1,success
1788450319,2026-09-03T16:45:19+0100,19.85,67.73,70.03,1003.21,1009.07,14.2,19.9,success
1788450627,2026-09-03T16:50:27+0100,19.65,67.37,71.53,1003.26,1009.12,14.4,19.6,success
1788450926,2026-09-03T16:55:26+0100,19.44,66.99,72.34,1003.1,1008.97,14.3,19.4,success
1788451224,2026-09-03T17:00:24+0100,19.28,66.7,74.23,1003.07,1008.94,14.6,19.3,success
1788451524,2026-09-03T17:05:24+0100,18.98,66.16,75.59,1003.01,1008.88,14.6,19.0,success
1788451832,2026-09-03T17:10:32+0100,18.66,65.59,76.78,1003.2,1009.08,14.5,18.7,success
1788452130,2026-09-03T17:15:30+0100,18.26,64.87,78.3,1003.06,1008.95,14.4,18.3,success
1788452470,2026-09-03T17:21:10+0100,18.04,64.47,79.86,1002.91,1008.8,14.5,18.0,success
1788452721,2026-09-03T17:25:21+0100,17.94,64.29,80.35,1002.79,1008.69,14.5,17.9,success
1788453037,2026-09-03T17:30:37+0100,17.78,64.0,80.38,1002.79,1008.68,14.4,17.8,success
1788453325,2026-09-03T17:35:25+0100,17.62,63.72,80.75,1002.81,1008.71,14.3,17.6,success
1788453627,2026-09-03T17:40:27+0100,17.44,63.39,81.44,1002.82,1008.72,14.2,17.4,success
1788453938,2026-09-03T17:45:38+0100,17.3,63.14,81.18,1002.83,1008.74,14.0,17.3,success
1788454228,2026-09-03T17:50:28+0100,17.1,62.78,81.52,1002.74,1008.65,13.9,17.1,success
1788454533,2026-09-03T17:55:33+0100,16.94,62.49,81.92,1002.77,1008.68,13.8,16.9,success
1788454830,2026-09-03T18:00:30+0100,16.83,62.29,83.14,1002.57,1008.48,14.0,16.8,success
1788455125,2026-09-03T18:05:25+0100,16.75,62.15,83.65,1002.55,1008.47,14.0,16.8,success
1788455472,2026-09-03T18:11:12+0100,16.66,61.99,84.69,1002.58,1008.5,14.1,16.7,success
1788455738,2026-09-03T18:15:38+0100,16.55,61.79,85.38,1002.16,1008.07,14.1,16.6,success
1788456026,2026-09-03T18:20:26+0100,16.46,61.63,85.86,1002.36,1008.28,14.1,16.5,success
1788456322,2026-09-03T18:25:22+0100,16.44,61.59,86.12,1002.53,1008.45,14.1,16.4,success
1788456628,2026-09-03T18:30:28+0100,16.38,61.48,86.17,1002.49,1008.41,14.1,16.4,success
