epoch,ts,temperature_c,temperature_f,humidity_pct,pressure_station_mbar,pressure_sealevel_mbar,dew_point_c,heat_index_c,wu_status
1785698135,2026-08-02T20:15:35+0100,15.93,60.67,76.4,1006.04,1012.0,11.8,15.9,success
1785698433,2026-08-02T20:20:33+0100,15.93,60.67,76.46,1006.11,1012.07,11.8,15.9,success
1785698724,2026-08-02T20:25:24+0100,15.92,60.66,77.06,1006.06,1012.01,11.9,15.9,success
1785699036,2026-08-02T20:30:36+0100,15.84,60.51,77.22,1006.11,1012.07,11.9,15.8,success
1785699318,2026-08-02T20:35:18+0100,15.79,60.42,77.39,1006.0,1011.96,11.8,15.8,success
1785699618,2026-08-02T20:40:18+0100,15.72,60.3,77.89,1005.98,1011.94,11.9,15.7,success
1785699961,2026-08-02T20:46:01+0100,15.65,60.17,78.37,1006.06,1012.02,11.9,15.7,success
1785700262,2026-08-02T20:51:02+0100,15.62,60.12,78.38,1006.07,1012.03,11.9,15.6,success
1785700521,2026-08-02T20:55:21+0100,15.58,60.04,78.61,1006.02,1011.98,11.9,15.6,success
1785700829,2026-08-02T21:00:29+0100,15.51,59.92,78.88,1005.83,1011.79,11.9,15.5,success
1785701117,2026-08-02T21:05:17+0100,15.46,59.83,79.48,1005.83,1011.79,11.9,15.5,success
1785701474,2026-08-02T21:11:14+0100,15.39,59.7,80.3,1005.91,1011.87,12.0,15.4,success
1785701718,2026-08-02T21:15:18+0100,15.32,59.58,80.6,1005.87,1011.83,12.0,15.3,success
1785702019,2026-08-02T21:20:19+0100,15.26,59.47,80.24,1005.91,1011.88,11.9,15.3,success
1785702324,2026-08-02T21:25:24+0100,15.18,59.32,81.07,1005.95,1011.92,12.0,15.2,success
1785702617,2026-08-02T21:30:17+0100,15.15,59.27,81.55,1006.03,1012.0,12.0,15.2,success
1785702918,2026-08-02T21:35:18+0100,15.1,59.18,81.37,1006.04,1012.01,11.9,15.1,success
1785703271,2026-08-02T21:41:11+0100,15.03,59.05,82.33,1006.0,1011.97,12.0,15.0,success
1785703516,2026-08-02T21:45:16+0100,15.03,59.05,82.14,1006.03,1012.0,12.0,15.0,success
1785703823,2026-08-02T21:50:23+0100,14.99,58.98,82.13,1005.99,1011.96,12.0,15.0,success
1785704123,2026-08-02T21:55:23+0100,14.94,58.89,81.98,1005.87,1011.85,11.9,14.9,success
1785704437,2026-08-02T22:00:37+0100,14.92,58.86,82.48,1005.97,1011.95,12.0,14.9,success
1785704762,2026-08-02T22:06:02+0100,14.85,58.73,83.42,1005.79,1011.76,12.1,14.8,success
1785705024,2026-08-02T22:10:24+0100,14.83,58.69,83.67,1005.88,1011.85,12.1,14.8,success
1785705325,2026-08-02T22:15:25+0100,14.78,58.6,83.25,1005.86,1011.83,12.0,14.8,success
1785705616,2026-08-02T22:20:16+0100,14.75,58.55,83.4,1005.86,1011.84,12.0,14.8,success
1785705919,2026-08-02T22:25:19+0100,14.71,58.48,83.5,1005.78,1011.76,11.9,14.7,success
1785706219,2026-08-02T22:30:19+0100,14.7,58.46,84.54,1005.72,1011.7,12.1,14.7,success
1785706572,2026-08-02T22:36:12+0100,14.67,58.41,83.41,1005.71,1011.69,11.9,14.7,success
1785706822,2026-08-02T22:40:22+0100,14.68,58.42,83.32,1005.6,1011.57,11.9,14.7,success
1785707116,2026-08-02T22:45:16+0100,14.7,58.46,82.22,1005.6,1011.57,11.7,14.7,success
1785707420,2026-08-02T22:50:20+0100,14.66,58.39,82.68,1005.75,1011.73,11.7,14.7,success
1785707740,2026-08-02T22:55:40+0100,14.63,58.33,82.31,1005.58,1011.56,11.6,14.6,success
1785708035,2026-08-02T23:00:35+0100,14.64,58.35,81.4,1005.52,1011.5,11.5,14.6,success
1785708319,2026-08-02T23:05:19+0100,14.68,58.42,81.06,1005.23,1011.21,11.5,14.7,success
1785708619,2026-08-02T23:10:19+0100,14.66,58.39,80.81,1005.02,1010.99,11.4,14.7,success
1785708967,2026-08-02T23:16:07+0100,14.55,58.19,82.12,1005.17,1011.15,11.5,14.6,success
1785709282,2026-08-02T23:21:22+0100,14.5,58.1,82.28,1005.21,1011.19,11.5,14.5,success
1785709518,2026-08-02T23:25:18+0100,14.49,58.08,82.13,1005.37,1011.35,11.5,14.5,success
1785709832,2026-08-02T23:30:32+0100,14.45,58.01,82.43,1005.22,1011.2,11.5,14.4,success
1785710118,2026-08-02T23:35:18+0100,14.51,58.12,82.0,1005.13,1011.11,11.5,14.5,success
1785710428,2026-08-02T23:40:28+0100,14.56,58.21,81.04,1005.21,1011.19,11.3,14.6,success
1785710716,2026-08-02T23:45:16+0100,14.54,58.17,80.46,1005.2,1011.18,11.2,14.5,success
1785711027,2026-08-02T23:50:27+0100,14.45,58.01,81.5,1005.1,1011.08,11.3,14.4,success
1785711317,2026-08-02T23:55:17+0100,14.39,57.9,81.98,1005.1,1011.08,11.4,14.4,success
1785711622,2026-08-03T00:00:22+0100,14.34,57.81,81.07,1005.03,1011.01,11.1,14.3,success
1785711923,2026-08-03T00:05:23+0100,14.25,57.65,82.63,1004.92,1010.9,11.3,14.2,success
1785712223,2026-08-03T00:10:23+0100,14.17,57.51,82.76,1004.94,1010.92,11.3,14.2,success
1785712522,2026-08-03T00:15:22+0100,14.08,57.34,83.49,1005.01,1010.99,11.3,14.1,success
1785712859,2026-08-03T00:20:59+0100,14.09,57.36,82.66,1004.95,1010.94,11.2,14.1,success
1785713128,2026-08-03T00:25:28+0100,14.15,57.47,82.56,1005.04,1011.03,11.2,14.2,success
1785713418,2026-08-03T00:30:18+0100,14.14,57.45,82.36,1004.88,1010.86,11.2,14.1,success
1785713766,2026-08-03T00:36:06+0100,14.16,57.49,81.84,1004.72,1010.7,11.1,14.2,success
1785714028,2026-08-03T00:40:28+0100,14.2,57.56,81.34,1004.79,1010.77,11.0,14.2,success
1785714339,2026-08-03T00:45:39+0100,14.18,57.52,80.56,1004.8,1010.78,10.9,14.2,success
1785714640,2026-08-03T00:50:40+0100,14.17,57.51,80.94,1004.72,1010.7,10.9,14.2,success
1785714916,2026-08-03T00:55:16+0100,14.09,57.36,81.25,1004.7,1010.69,10.9,14.1,success
1785715226,2026-08-03T01:00:26+0100,13.99,57.18,82.04,1004.63,1010.61,11.0,14.0,success
1785715535,2026-08-03T01:05:35+0100,13.88,56.98,82.29,1004.48,1010.47,10.9,13.9,success
1785715821,2026-08-03T01:10:21+0100,13.76,56.77,82.88,1004.57,1010.56,10.9,13.8,success
1785716128,2026-08-03T01:15:28+0100,13.66,56.59,83.16,1004.6,1010.59,10.9,13.7,success
1785716452,2026-08-03T01:20:52+0100,13.61,56.5,83.0,1004.57,1010.57,10.8,13.6,success
1785716723,2026-08-03T01:25:23+0100,13.61,56.5,82.64,1004.55,1010.54,10.7,13.6,success
1785717030,2026-08-03T01:30:30+0100,13.59,56.46,82.9,1004.46,1010.45,10.7,13.6,success
1785717327,2026-08-03T01:35:27+0100,13.6,56.48,82.55,1004.46,1010.45,10.7,13.6,success
1785717620,2026-08-03T01:40:20+0100,13.69,56.64,83.13,1004.39,1010.38,10.9,13.7,success
1785717930,2026-08-03T01:45:30+0100,13.62,56.52,83.36,1004.31,1010.3,10.9,13.6,success
1785718216,2026-08-03T01:50:16+0100,13.67,56.61,83.11,1004.1,1010.09,10.9,13.7,success
1785718522,2026-08-03T01:55:22+0100,13.66,56.59,83.26,1003.99,1009.98,10.9,13.7,success
1785718872,2026-08-03T02:01:12+0100,13.79,56.82,82.88,1003.94,1009.93,10.9,13.8,success
1785719116,2026-08-03T02:05:16+0100,13.95,57.11,82.22,1003.95,1009.93,11.0,13.9,success
1785719423,2026-08-03T02:10:23+0100,14.02,57.24,82.03,1003.85,1009.83,11.0,14.0,success
1785719729,2026-08-03T02:15:29+0100,14.04,57.27,83.15,1003.86,1009.84,11.2,14.0,success
1785720037,2026-08-03T02:20:37+0100,13.97,57.15,83.7,1003.84,1009.82,11.3,14.0,success
1785720337,2026-08-03T02:25:37+0100,14.14,57.45,82.93,1003.73,1009.7,11.3,14.1,success
1785720628,2026-08-03T02:30:28+0100,14.25,57.65,82.52,1003.73,1009.7,11.3,14.2,success
1785720929,2026-08-03T02:35:29+0100,14.38,57.88,82.4,1003.71,1009.69,11.4,14.4,success
1785721227,2026-08-03T02:40:27+0100,14.49,58.08,81.84,1003.68,1009.65,11.4,14.5,success
1785721524,2026-08-03T02:45:24+0100,14.66,58.39,81.75,1003.54,1009.51,11.6,14.7,success
1785721819,2026-08-03T02:50:19+0100,14.71,58.48,81.15,1003.51,1009.47,11.5,14.7,success
1785722123,2026-08-03T02:55:23+0100,14.77,58.59,80.86,1003.49,1009.45,11.5,14.8,success
1785722429,2026-08-03T03:00:29+0100,14.81,58.66,80.86,1003.51,1009.47,11.6,14.8,success
1785722717,2026-08-03T03:05:17+0100,14.76,58.57,81.87,1003.4,1009.37,11.7,14.8,success
1785723022,2026-08-03T03:10:22+0100,14.84,58.71,81.71,1003.29,1009.25,11.7,14.8,success
1785723316,2026-08-03T03:15:16+0100,14.84,58.71,81.74,1003.4,1009.36,11.7,14.8,success
1785723618,2026-08-03T03:20:18+0100,14.82,58.68,82.04,1003.33,1009.29,11.8,14.8,success
1785723918,2026-08-03T03:25:18+0100,14.72,58.5,82.33,1003.33,1009.3,11.7,14.7,success
1785724220,2026-08-03T03:30:20+0100,14.78,58.6,82.12,1003.22,1009.18,11.8,14.8,success
1785724537,2026-08-03T03:35:37+0100,14.71,58.48,82.21,1003.24,1009.2,11.7,14.7,success
1785724817,2026-08-03T03:40:17+0100,14.86,58.75,81.31,1003.2,1009.16,11.7,14.9,success
1785725116,2026-08-03T03:45:16+0100,14.92,58.86,80.91,1003.21,1009.16,11.7,14.9,success
1785725426,2026-08-03T03:50:26+0100,14.83,58.69,81.42,1003.16,1009.12,11.7,14.8,success
1785725716,2026-08-03T03:55:16+0100,14.88,58.78,81.28,1003.12,1009.07,11.7,14.9,success
1785726025,2026-08-03T04:00:25+0100,14.84,58.71,81.61,1002.94,1008.9,11.7,14.8,success
1785726324,2026-08-03T04:05:24+0100,14.8,58.64,81.73,1002.88,1008.83,11.7,14.8,success
1785726629,2026-08-03T04:10:29+0100,14.78,58.6,81.76,1002.87,1008.83,11.7,14.8,success
1785726917,2026-08-03T04:15:17+0100,14.77,58.59,81.62,1002.89,1008.85,11.7,14.8,success
1785727218,2026-08-03T04:20:18+0100,14.73,58.51,81.9,1002.9,1008.85,11.7,14.7,success
1785727520,2026-08-03T04:25:20+0100,14.77,58.59,81.27,1002.77,1008.73,11.6,14.8,success
1785727818,2026-08-03T04:30:18+0100,14.78,58.6,80.53,1002.7,1008.66,11.5,14.8,success
1785728132,2026-08-03T04:35:32+0100,14.73,58.51,81.35,1002.57,1008.53,11.6,14.7,success
1785728441,2026-08-03T04:40:41+0100,14.71,58.48,81.67,1002.46,1008.42,11.6,14.7,success
1785728726,2026-08-03T04:45:26+0100,14.68,58.42,82.17,1002.31,1008.26,11.7,14.7,success
1785729017,2026-08-03T04:50:17+0100,14.67,58.41,82.56,1002.24,1008.19,11.7,14.7,success
1785729323,2026-08-03T04:55:23+0100,14.65,58.37,82.72,1002.18,1008.13,11.7,14.7,success
1785729622,2026-08-03T05:00:22+0100,14.69,58.44,82.92,1002.12,1008.07,11.8,14.7,success
1785729920,2026-08-03T05:05:20+0100,14.69,58.44,83.09,1002.19,1008.14,11.8,14.7,success
1785730221,2026-08-03T05:10:21+0100,14.81,58.66,82.11,1002.07,1008.02,11.8,14.8,success
1785730528,2026-08-03T05:15:28+0100,14.84,58.71,82.55,1001.91,1007.86,11.9,14.8,success
1785730818,2026-08-03T05:20:18+0100,14.86,58.75,82.76,1001.83,1007.79,12.0,14.9,success
1785731124,2026-08-03T05:25:24+0100,14.93,58.87,83.03,1001.76,1007.71,12.1,14.9,success
1785731415,2026-08-03T05:30:15+0100,15.02,59.04,82.96,1001.83,1007.77,12.1,15.0,success
1785731725,2026-08-03T05:35:25+0100,15.11,59.2,83.02,1001.78,1007.73,12.2,15.1,success
1785732068,2026-08-03T05:41:08+0100,15.15,59.27,83.46,1001.66,1007.6,12.4,15.2,success
1785732315,2026-08-03T05:45:15+0100,15.19,59.34,83.32,1001.76,1007.7,12.4,15.2,success
1785732621,2026-08-03T05:50:21+0100,15.18,59.32,83.71,1001.89,1007.83,12.4,15.2,success
1785732920,2026-08-03T05:55:20+0100,15.15,59.27,84.06,1001.83,1007.78,12.5,15.2,success
1785733217,2026-08-03T06:00:17+0100,15.2,59.36,84.09,1001.72,1007.66,12.5,15.2,success
1785733528,2026-08-03T06:05:28+0100,15.16,59.29,84.09,1001.65,1007.6,12.5,15.2,success
1785733821,2026-08-03T06:10:21+0100,15.15,59.27,84.67,1001.69,1007.64,12.6,15.2,success
1785734158,2026-08-03T06:15:58+0100,15.11,59.2,84.85,1001.61,1007.55,12.6,15.1,success
1785734424,2026-08-03T06:20:24+0100,15.11,59.2,84.84,1001.72,1007.66,12.6,15.1,success
1785734725,2026-08-03T06:25:25+0100,15.15,59.27,85.07,1001.57,1007.52,12.7,15.2,success
1785735019,2026-08-03T06:30:19+0100,15.15,59.27,84.94,1001.56,1007.5,12.6,15.2,success
1785735364,2026-08-03T06:36:04+0100,15.18,59.32,84.92,1001.59,1007.53,12.7,15.2,success
1785735617,2026-08-03T06:40:17+0100,15.21,59.38,85.34,1001.48,1007.42,12.8,15.2,success
1785735932,2026-08-03T06:45:32+0100,15.36,59.65,84.81,1001.5,1007.44,12.8,15.4,success
1785736217,2026-08-03T06:50:17+0100,15.5,59.9,84.32,1001.45,1007.39,12.9,15.5,success
1785736518,2026-08-03T06:55:18+0100,15.61,60.1,83.69,1001.46,1007.4,12.9,15.6,success
1785736819,2026-08-03T07:00:19+0100,15.68,60.22,83.96,1001.46,1007.39,13.0,15.7,success
1785737125,2026-08-03T07:05:25+0100,15.76,60.37,83.75,1001.42,1007.35,13.0,15.8,success
1785737422,2026-08-03T07:10:22+0100,15.79,60.42,83.89,1001.3,1007.23,13.1,15.8,success
1785737726,2026-08-03T07:15:26+0100,15.87,60.57,83.78,1001.37,1007.3,13.1,15.9,success
1785738036,2026-08-03T07:20:36+0100,15.93,60.67,83.9,1001.3,1007.23,13.2,15.9,success
1785738323,2026-08-03T07:25:23+0100,16.16,61.09,83.71,1001.21,1007.13,13.4,16.2,success
1785738617,2026-08-03T07:30:17+0100,16.26,61.27,83.7,1001.36,1007.27,13.5,16.3,success
1785738917,2026-08-03T07:35:17+0100,16.35,61.43,83.25,1001.37,1007.29,13.5,16.4,success
1785739222,2026-08-03T07:40:22+0100,16.33,61.39,83.23,1001.32,1007.24,13.5,16.3,success
1785739539,2026-08-03T07:45:39+0100,16.35,61.43,83.52,1001.19,1007.1,13.6,16.4,success
1785739857,2026-08-03T07:50:57+0100,16.43,61.57,83.32,1001.14,1007.05,13.6,16.4,success
1785740128,2026-08-03T07:55:28+0100,16.62,61.92,83.18,1001.16,1007.07,13.8,16.6,success
1785740416,2026-08-03T08:00:16+0100,16.81,62.26,82.78,1001.12,1007.03,13.9,16.8,success
1785740725,2026-08-03T08:05:25+0100,17.05,62.69,81.98,1001.14,1007.04,13.9,17.1,success
1785741027,2026-08-03T08:10:27+0100,17.21,62.98,81.41,1001.06,1006.96,14.0,17.2,success
1785741319,2026-08-03T08:15:19+0100,17.54,63.57,80.41,1001.0,1006.89,14.1,17.5,success
1785741632,2026-08-03T08:20:32+0100,18.03,64.45,79.19,1001.0,1006.88,14.4,18.0,success
1785741916,2026-08-03T08:25:16+0100,18.69,65.64,76.65,1000.93,1006.8,14.5,18.7,success
1785742217,2026-08-03T08:30:17+0100,18.65,65.57,76.33,1000.95,1006.82,14.4,18.6,success
1785742520,2026-08-03T08:35:20+0100,18.56,65.41,76.45,1001.01,1006.88,14.3,18.6,success
1785742822,2026-08-03T08:40:22+0100,18.54,65.37,76.62,1001.05,1006.92,14.4,18.5,success
1785743120,2026-08-03T08:45:20+0100,18.55,65.39,76.71,1001.02,1006.89,14.4,18.6,success
1785743426,2026-08-03T08:50:26+0100,18.69,65.64,76.18,1001.03,1006.9,14.4,18.7,success
1785743722,2026-08-03T08:55:22+0100,18.65,65.57,76.52,1001.15,1007.02,14.4,18.6,success
1785744035,2026-08-03T09:00:35+0100,18.48,65.26,77.12,1001.0,1006.87,14.4,18.5,success
1785744319,2026-08-03T09:05:19+0100,18.56,65.41,77.3,1000.98,1006.85,14.5,18.6,success
1785744629,2026-08-03T09:10:29+0100,18.85,65.93,76.68,1000.86,1006.72,14.7,18.9,success
1785744927,2026-08-03T09:15:27+0100,19.19,66.54,76.07,1000.96,1006.82,14.9,19.2,success
1785745217,2026-08-03T09:20:17+0100,19.5,67.1,74.22,1000.96,1006.81,14.8,19.5,success
1785745517,2026-08-03T09:25:17+0100,19.44,66.99,75.02,1000.97,1006.82,14.9,19.4,success
1785745820,2026-08-03T09:30:20+0100,19.4,66.92,75.02,1000.98,1006.83,14.9,19.4,success
1785746123,2026-08-03T09:35:23+0100,19.31,66.76,74.68,1000.97,1006.83,14.7,19.3,success
1785746428,2026-08-03T09:40:28+0100,19.5,67.1,74.59,1001.05,1006.9,14.9,19.5,success
1785746717,2026-08-03T09:45:17+0100,19.44,66.99,74.53,1001.03,1006.88,14.8,19.4,success
1785747020,2026-08-03T09:50:20+0100,19.65,67.37,74.34,1001.08,1006.93,15.0,19.6,success
1785747320,2026-08-03T09:55:20+0100,19.53,67.15,74.23,1001.08,1006.94,14.8,19.5,success
1785747618,2026-08-03T10:00:18+0100,19.76,67.57,73.34,1001.2,1007.04,14.9,19.8,success
1785747922,2026-08-03T10:05:22+0100,19.91,67.84,73.24,1001.15,1006.99,15.0,19.9,success
1785748220,2026-08-03T10:10:20+0100,19.85,67.73,73.22,1001.03,1006.87,14.9,19.9,success
1785748516,2026-08-03T10:15:16+0100,19.81,67.66,72.9,1001.13,1006.98,14.8,19.8,success
1785748825,2026-08-03T10:20:25+0100,19.79,67.62,72.67,1001.13,1006.97,14.7,19.8,success
1785749116,2026-08-03T10:25:16+0100,19.73,67.51,72.73,1001.09,1006.94,14.7,19.7,success
1785749417,2026-08-03T10:30:17+0100,19.93,67.87,72.68,1001.05,1006.89,14.9,19.9,success
1785749717,2026-08-03T10:35:17+0100,20.27,68.49,71.13,1001.07,1006.91,14.9,20.3,success
1785750026,2026-08-03T10:40:26+0100,20.25,68.45,71.64,1000.93,1006.77,15.0,20.2,success
1785750320,2026-08-03T10:45:20+0100,20.48,68.86,70.85,1000.87,1006.7,15.0,20.5,success
1785750631,2026-08-03T10:50:31+0100,20.61,69.1,70.4,1000.93,1006.76,15.0,20.6,success
1785750922,2026-08-03T10:55:22+0100,21.36,70.45,69.27,1000.78,1006.59,15.5,21.4,success
1785751217,2026-08-03T11:00:17+0100,21.36,70.45,68.35,1000.83,1006.64,15.3,21.4,success
1785751532,2026-08-03T11:05:32+0100,21.27,70.29,67.7,1000.9,1006.71,15.1,21.3,success
1785751822,2026-08-03T11:10:22+0100,21.1,69.98,67.55,1000.71,1006.53,14.9,21.1,success
1785752121,2026-08-03T11:15:21+0100,21.06,69.91,67.95,1000.78,1006.6,14.9,21.1,success
1785752422,2026-08-03T11:20:22+0100,21.04,69.87,67.56,1000.65,1006.47,14.8,21.0,success
1785752716,2026-08-03T11:25:16+0100,20.75,69.35,68.19,1000.65,1006.47,14.7,20.8,success
1785753026,2026-08-03T11:30:26+0100,20.54,68.97,68.61,1000.6,1006.43,14.6,20.5,success
1785753324,2026-08-03T11:35:24+0100,20.74,69.33,68.09,1000.54,1006.36,14.6,20.7,success
1785753617,2026-08-03T11:40:17+0100,21.28,70.3,66.52,1000.55,1006.36,14.8,21.3,success
1785753931,2026-08-03T11:45:31+0100,22.1,71.78,65.14,1000.4,1006.2,15.2,22.1,success
1785754222,2026-08-03T11:50:22+0100,22.52,72.54,64.18,1000.48,1006.26,15.4,22.5,success
1785754517,2026-08-03T11:55:17+0100,22.75,72.95,62.75,1000.47,1006.25,15.3,22.8,success
1785754821,2026-08-03T12:00:21+0100,22.7,72.86,63.4,1000.63,1006.41,15.4,22.7,success
1785755124,2026-08-03T12:05:24+0100,22.37,72.27,64.83,1000.48,1006.27,15.4,22.4,success
1785755416,2026-08-03T12:10:16+0100,22.41,72.34,65.27,1000.58,1006.37,15.6,22.4,success
1785755716,2026-08-03T12:15:16+0100,21.8,71.24,65.59,1000.63,1006.43,15.1,21.8,success
1785756017,2026-08-03T12:20:17+0100,21.52,70.74,66.46,1000.61,1006.42,15.0,21.5,success
1785756321,2026-08-03T12:25:21+0100,21.38,70.48,67.1,1000.58,1006.39,15.0,21.4,success
1785756617,2026-08-03T12:30:17+0100,21.09,69.96,67.65,1000.59,1006.41,14.9,21.1,success
1785756928,2026-08-03T12:35:28+0100,21.25,70.25,68.09,1000.47,1006.29,15.1,21.2,success
1785757219,2026-08-03T12:40:19+0100,20.99,69.78,68.22,1000.44,1006.26,14.9,21.0,success
1785757529,2026-08-03T12:45:29+0100,20.79,69.42,68.61,1000.52,1006.34,14.8,20.8,success
1785757817,2026-08-03T12:50:17+0100,20.56,69.01,68.99,1000.39,1006.22,14.7,20.6,success
1785758122,2026-08-03T12:55:22+0100,20.63,69.13,69.03,1000.42,1006.24,14.7,20.6,success
1785758420,2026-08-03T13:00:20+0100,20.67,69.21,69.24,1000.35,1006.17,14.8,20.7,success
1785758723,2026-08-03T13:05:23+0100,20.77,69.39,69.45,1000.31,1006.13,15.0,20.8,success
1785759018,2026-08-03T13:10:18+0100,20.87,69.57,68.53,1000.33,1006.15,14.9,20.9,success
1785759321,2026-08-03T13:15:21+0100,20.77,69.39,68.41,1000.29,1006.11,14.7,20.8,success
1785759617,2026-08-03T13:20:17+0100,20.76,69.37,68.47,1000.3,1006.12,14.7,20.8,success
1785759924,2026-08-03T13:25:24+0100,20.86,69.55,68.47,1000.15,1005.97,14.8,20.9,success
1785760227,2026-08-03T13:30:27+0100,20.94,69.69,68.29,1000.16,1005.98,14.9,20.9,success
1785760523,2026-08-03T13:35:23+0100,20.74,69.33,68.73,1000.11,1005.93,14.8,20.7,success
1785760816,2026-08-03T13:40:16+0100,20.75,69.35,68.88,1000.09,1005.91,14.8,20.8,success
1785761121,2026-08-03T13:45:21+0100,21.01,69.82,68.05,1000.03,1005.85,14.9,21.0,success
1785761424,2026-08-03T13:50:24+0100,20.87,69.57,68.17,1000.09,1005.91,14.8,20.9,success
1785761717,2026-08-03T13:55:17+0100,20.58,69.04,68.47,999.99,1005.82,14.6,20.6,success
1785762028,2026-08-03T14:00:28+0100,20.54,68.97,69.09,999.99,1005.81,14.7,20.5,success
1785762323,2026-08-03T14:05:23+0100,20.74,69.33,68.21,999.97,1005.79,14.7,20.7,success
1785762622,2026-08-03T14:10:22+0100,20.89,69.6,68.22,999.94,1005.76,14.8,20.9,success
1785762923,2026-08-03T14:15:23+0100,20.84,69.51,67.57,999.85,1005.67,14.6,20.8,success
1785763216,2026-08-03T14:20:16+0100,20.94,69.69,66.67,999.88,1005.69,14.5,20.9,success
1785763517,2026-08-03T14:25:17+0100,21.35,70.43,66.75,999.8,1005.61,14.9,21.4,success
1785763820,2026-08-03T14:30:20+0100,21.81,71.26,64.96,999.87,1005.66,14.9,21.8,success
1785764124,2026-08-03T14:35:24+0100,21.4,70.52,65.72,999.87,1005.68,14.7,21.4,success
1785764424,2026-08-03T14:40:24+0100,21.03,69.85,66.46,999.69,1005.51,14.5,21.0,success
1785764731,2026-08-03T14:45:31+0100,20.96,69.73,67.13,999.8,1005.61,14.6,21.0,success
1785765016,2026-08-03T14:50:16+0100,21.25,70.25,66.44,999.68,1005.49,14.7,21.2,success
1785765318,2026-08-03T14:55:18+0100,21.03,69.85,67.33,999.58,1005.39,14.7,21.0,success
1785765616,2026-08-03T15:00:16+0100,21.3,70.34,67.21,999.64,1005.45,15.0,21.3,success
1785765917,2026-08-03T15:05:17+0100,21.34,70.41,66.72,999.63,1005.44,14.9,21.3,success
1785766219,2026-08-03T15:10:19+0100,21.32,70.38,67.42,999.5,1005.3,15.0,21.3,success
1785766525,2026-08-03T15:15:25+0100,21.47,70.65,66.95,999.59,1005.4,15.1,21.5,success
1785766818,2026-08-03T15:20:18+0100,21.22,70.2,67.29,999.48,1005.29,14.9,21.2,success
1785767116,2026-08-03T15:25:16+0100,21.03,69.85,67.91,999.48,1005.29,14.9,21.0,success
1785767423,2026-08-03T15:30:23+0100,20.54,68.97,69.79,999.39,1005.22,14.8,20.5,success
1785767719,2026-08-03T15:35:19+0100,20.2,68.36,71.05,999.54,1005.37,14.8,20.2,success
1785768029,2026-08-03T15:40:29+0100,20.12,68.22,71.49,999.41,1005.24,14.8,20.1,success
1785768323,2026-08-03T15:45:23+0100,19.85,67.73,72.42,999.42,1005.26,14.7,19.9,success
1785768621,2026-08-03T15:50:21+0100,19.96,67.93,72.06,999.43,1005.26,14.8,20.0,success
1785768919,2026-08-03T15:55:19+0100,19.83,67.69,73.11,999.36,1005.19,14.9,19.8,success
1785769233,2026-08-03T16:00:33+0100,19.79,67.62,73.31,999.41,1005.25,14.9,19.8,success
1785769521,2026-08-03T16:05:21+0100,19.55,67.19,74.08,999.38,1005.22,14.8,19.6,success
1785769816,2026-08-03T16:10:16+0100,19.71,67.48,73.83,999.46,1005.3,14.9,19.7,success
1785770121,2026-08-03T16:15:21+0100,19.5,67.1,74.32,999.32,1005.16,14.8,19.5,success
1785770421,2026-08-03T16:20:21+0100,19.45,67.01,74.8,999.21,1005.05,14.9,19.4,success
1785770718,2026-08-03T16:25:18+0100,19.47,67.05,75.02,999.28,1005.12,14.9,19.5,success
1785771016,2026-08-03T16:30:16+0100,19.65,67.37,74.61,999.19,1005.03,15.0,19.6,success
1785771319,2026-08-03T16:35:19+0100,19.62,67.32,74.99,999.23,1005.07,15.1,19.6,success
1785771618,2026-08-03T16:40:18+0100,19.49,67.08,75.74,999.14,1004.98,15.1,19.5,success
1785771918,2026-08-03T16:45:18+0100,19.64,67.35,75.32,999.04,1004.87,15.2,19.6,success
1785772216,2026-08-03T16:50:16+0100,19.68,67.42,74.78,999.04,1004.88,15.1,19.7,success
1785772527,2026-08-03T16:55:27+0100,19.78,67.6,73.86,999.1,1004.93,15.0,19.8,success
1785772820,2026-08-03T17:00:20+0100,19.81,67.66,74.17,999.12,1004.95,15.1,19.8,success
1785773120,2026-08-03T17:05:20+0100,20.0,68.0,73.69,999.16,1004.99,15.2,20.0,success
1785773419,2026-08-03T17:10:19+0100,20.05,68.09,73.12,999.07,1004.89,15.1,20.1,success
1785773716,2026-08-03T17:15:16+0100,20.16,68.29,72.3,999.02,1004.85,15.0,20.2,success
1785774018,2026-08-03T17:20:18+0100,20.14,68.25,70.58,999.0,1004.83,14.6,20.1,success
1785774319,2026-08-03T17:25:19+0100,20.07,68.13,69.55,998.9,1004.73,14.3,20.1,success
1785774617,2026-08-03T17:30:17+0100,19.97,67.95,68.91,998.98,1004.81,14.1,20.0,success
1785774917,2026-08-03T17:35:17+0100,19.83,67.69,69.74,998.8,1004.63,14.1,19.8,success
1785775218,2026-08-03T17:40:18+0100,19.68,67.42,72.37,998.81,1004.64,14.6,19.7,success
1785775518,2026-08-03T17:45:18+0100,19.75,67.55,73.6,998.7,1004.54,14.9,19.8,success
1785775817,2026-08-03T17:50:17+0100,19.71,67.48,73.61,998.68,1004.52,14.9,19.7,success
1785776122,2026-08-03T17:55:22+0100,19.7,67.46,74.32,998.52,1004.36,15.0,19.7,success
1785776417,2026-08-03T18:00:17+0100,19.68,67.42,75.27,998.54,1004.37,15.2,19.7,success
1785776717,2026-08-03T18:05:17+0100,19.6,67.28,75.92,998.58,1004.42,15.2,19.6,success
